ID_author,Title,Authors,Part_of,Year,Zitiert_von
200,Question answering as programming for solving time-sensitive questions,"X Zhu, C Yang, B Chen, S Li, JG Lou, Y Yang",arXiv preprint arXiv:2305.14221,2023,2
200,Gan 415 inversion: A survey,"W Xia, Y Zhang, Y Yang, JH Xue, B Zhou, MH Yang",IEEE Transactions on Pattern Analysis and Machine Intelligence 416,2022,2
200,Acronym Extraction with Hybrid Strategies,"S Li, C Yang, T Liang, X Zhu, C Yu, Y Yang",SDU@ AAAI-22 Thirty-Sixth AAAI Conference on Artificial Intelligence,2022,2
200,Augmenting proposals by the detector itself,"X Wan, Z Guo, C He, Y Yang, F Tao",the Thirty-First International Joint Conference on Artificial Intelligence …,2021,2
200,A Method of General Acceleration SRDCF Calculation via Reintroduction of Circulant Structure,"X Hu, Y Yang","Computer Vision: Second CCF Chinese Conference, CCCV 2017, Tianjin, China …",2017,2
200,An approach of text sentiment analysis for public opinion monitoring system,"M Zeng, Y Yang, W Liu","Semantic Web and Web Science, 131-141",2013,2
200,A probability click tracking model analysis of web search results,"Y Yang, X Shu, W Liu",Neural Information Processing. Theory and Algorithms: 17th International …,2010,2
200,Nonnegative Matrix Factorization for Document Clustering,"YJ Yang, BGHP Constraints-Guided",,2007,2
200,Sparse kernel fisher discriminant analysis,"H Xing, Y Yang, Y Wang, B Hu","International Symposium on Neural Networks, 824-830",2005,2
200,SciAgent: Tool-augmented Language Models for Scientific Reasoning,"Y Ma, Z Gou, J Hao, R Xu, S Wang, L Pan, Y Yang, Y Cao, A Sun",arXiv preprint arXiv:2402.11451,2024,1
200,An energy-based model for word-level autocompletion in computer-aided translation,"C Yang, G Huang, M Yu, Z Zhang, S Li, M Yang, S Shi, Y Yang, L Liu","Transactions of the Association for Computational Linguistics 12, 137-156",2024,1
200,Universal Segmentation at Arbitrary Granularity with Language Instruction,"Y Liu, C Zhang, Y Wang, J Wang, Y Yang, Y Tang",arXiv preprint arXiv:2312.01623,2023,1
200,StyleCrafter: Enhancing Stylized Text-to-Video Generation with Style Adapter,"G Liu, M Xia, Y Zhang, H Chen, J Xing, X Wang, Y Yang, Y Shan",arXiv preprint arXiv:2312.00330,2023,1
200,Specialist or generalist? Instruction tuning for specific NLP tasks,"C Shi, Y Su, C Yang, Y Yang, D Cai",arXiv preprint arXiv:2310.15326,2023,1
200,"Artificial Intelligence and Mobile Services–AIMS 2023: 12th International Conference, Held as Part of the Services Conference Federation, SCF 2023, Honolulu, HI, USA, September …","Y Yang, X Wang, LJ Zhang",Springer Nature,2023,1
200,NewsDialogues: Towards Proactive News Grounded Conversation,"S Li, Y Yin, C Yang, W Jiang, Y Li, Z Cheng, L Shang, X Jiang, Q Liu, ...","Findings of the Association for Computational Linguistics: ACL 2023, 3634–3649",2023,1
200,A simple and effective patch-Based method for frame-level face anti-spoofing,"S Chen, G Wu, Y Yang, Z Guo","Pattern Recognition Letters 171, 1-7",2023,1
200,Efficient Text-Guided 3D-Aware Portrait Generation with Score Distillation Sampling on Distribution,"Y Cheng, F Yin, X Huang, X Yu, J Liu, S Feng, Y Yang, Y Tang",arXiv preprint arXiv:2306.02083,2023,1
200,Meta-Auxiliary Network for 3D GAN Inversion,"B Jiang, Z Guo, Y Yang",arXiv preprint arXiv:2305.10884,2023,1
200,Weight-inherited distillation for task-agnostic bert compression,"T Wu, C Hou, Z Zhao, S Lao, J Li, N Wong, Y Yang",arXiv preprint arXiv:2305.09098,2023,1
200,Masked Autoencoders Are Stronger Knowledge Distillers for Object Detectors,"S Lao, G Song, B Liu, Y Liu, Y Yang",Proceedings of the IEEE/CVF International Conference on Computer Vision …,2023,1
200,Multi-Turn Incomplete Utterance Restoration As Object Detection,"W Jiang, S Li, J Li, Y Yang","IEEE International Conference on Acoustics, Speech and Signal Processing …",2022,1
200,Multilingual acronym disambiguation with multichoice classification,"X Zhu, C Yu, S Li, T Liang, C Yang, Y Yang",SDU@ AAAI-22,2022,1
200,Guiding Topic Flows in the Generative Chatbot by Enhancing the ConceptNet with the Conversation Corpora,"P Si, Y Qiu, J Zhang, Y Yang",arXiv preprint arXiv:2109.05406,2021,1
200,STCN: A lightweight sleep staging model with multiple channels,"Y Wu, Y Lo, Y Yang",2020 IEEE International conference on bioinformatics and biomedicine (BIBM …,2020,1
200,End-to-end nested multi-attention network for 3d brain tumor segmentation,"X Zhuang, Y Yang","Cognitive Computing–ICCC 2020: 4th International Conference, Held as Part of …",2020,1
200,Multi-glance Reading Model for Text Understanding,"P Zhu, Y Yang, W Gao, Y Liu",Proceedings of the Eight Workshop on Cognitive Aspects of Computational …,2018,1
200,Matching low-quality photo to DSLR-quality with deep convolutional networks,"W Xia, C Yang, Y Yang, W Sun",Artificial Intelligence and Mobile Services–AIMS 2018: 7th International …,2018,1
200,Sentiment analysis based on hybrid bi-attention mechanism in mobile application,"P Zhu, Y Yang, Y Liu",Artificial Intelligence and Mobile Services–AIMS 2018: 7th International …,2018,1
200,Learning Item/User Vectors from Comments for Collaborative Recommendation,"W Yuan, Y Yang, X Bao",Proceedings of the 9th International Conference on Machine Learning and …,2017,1
200,Within-class penalty based multi-class support vector machine,"X Shi, Z Guo, Y Yang, L Yang","2015 IEEE International Conference on Image Processing (ICIP), 2746-2750",2015,1
200,Finding Domain-based Expert for Improving Collaborative Filtering Algorithm,"G Wu, Y Yang, W Liu","vol 4, 104-111",2015,1
200,Combining topic models and string kernel for deep web categorization,"G Xu, W Zheng, H Wu, Y Yang",2010 Seventh International Conference on Fuzzy Systems and Knowledge …,2010,1
200,PPNMF: Improving Weighted Nonnegative Matrix Factorization with Prior Information,"S Han, Y Yang, W Liu",ATAI,2010,1
200,Sparse kernel-based feature weighting,"SH Yang, YJ Yang, BG Hu","Pacific-Asia Conference on Knowledge Discovery and Data Mining, 813-820",2008,1
200,Geometric interpretation of nonlinear approximation capability for feedforward neural networks,"BG Hu, HJ Xing, YJ Yang","International Symposium on Neural Networks, 7-13",2004,1
200,Mitigating Reversal Curse via Semantic-aware Permutation Training,"Q Guo, R Wang, J Guo, X Tan, J Bian, Y Yang",arXiv preprint arXiv:2403.00758,2024,
200,CriticBench: Benchmarking LLMs for Critique-Correct Reasoning,"Z Lin, Z Gou, T Liang, R Luo, H Liu, Y Yang",arXiv preprint arXiv:2402.14809,2024,
200,LiFi: Lightweight Controlled Text Generation with Fine-Grained Control Codes,"C Shi, D Cai, Y Yang",arXiv preprint arXiv:2402.06930,2024,
200,Learn Stable MRI Under-sampling Pattern with Decoupled Sampling Preference,"H Sun, C Tian, J Xiao, Y Yang",IEEE Transactions on Computational Imaging,2024,
200,Deep Evolutional Instant Interest Network for CTR Prediction in Trigger-Induced Recommendation,"Z Xiao, L Yang, T Zhang, W Jiang, W Ning, Y Yang",arXiv preprint arXiv:2401.07769,2024,
200,1st Place Solution for 5th LSVOS Challenge: Referring Video Object Segmentation,"Z Luo, Y Xiao, Y Liu, Y Wang, Y Tang, X Li, Y Yang",arXiv preprint arXiv:2401.00663,2024,
200,Interactive Story Visualization with Multiple Characters,"Y Gong, Y Pang, X Cun, M Xia, Y He, H Chen, L Wang, Y Zhang, X Wang, ...","SIGGRAPH Asia 2023 Conference Papers, 1-10",2023,
200,EALM: Introducing Multidimensional Ethical Alignment in Conversational Information Retrieval,"Y Yu, J Wang, Y Zhang, L Zhang, Y Yang, T Sakai",Proceedings of the Annual International ACM SIGIR Conference on Research and …,2023,
200,Continuous Invariance Learning,"LIN Yong, F Zhou, L Tan, L Ma, J Liu, HE Yansu, Y Yuan, Y Liu, JY Zhang, ...",The Twelfth International Conference on Learning Representations,2023,
200,Multi-Granularity Interest Learning for Click-Through Rate Prediction,"C Niu, W Huang, Y Yang","2023 IEEE International Conference on Systems, Man, and Cybernetics (SMC …",2023,
200,Prior Bilinear Based Models for Knowledge Graph Completion,"J Li, R Luo, J Sun, J Xiao, Y Yang",arXiv preprint arXiv:2309.13834,2023,
200,D2Match: Leveraging Deep Learning and Degeneracy for Subgraph Matching,"X Liu, L Zhang, J Sun, Y Yang, H Yang",Proceedings of the 40th International Conference on Machine Learning，PMLR …,2023,
200,Global and Local Semantic Completion Learning for Vision-Language Pre-training,"RC Tu, Y Ji, J Jiang, W Kong, C Cai, W Zhao, H Wang, Y Yang, W Liu",arXiv preprint arXiv:2306.07096,2023,
200,A Two-Branch Network for Video Anomaly Detection with Spatio-Temporal Feature Learning,"G Li, S Chen, Y Yang, Z Guo","ICASSP 2023-2023 IEEE International Conference on Acoustics, Speech and …",2023,
200,Recouple Event Field via Probabilistic Bias for Event Extraction,"X Bai, T Wu, H Guo, Z Zhao, X Yang, J Li, W Liu, Q Ju, W Guo, Y Yang","ICASSP 2023-2023 IEEE International Conference on Acoustics, Speech and …",2023,
200,Enhancing Dialogue Generation with Conversational Concept Flows,"S Li, W Jiang, P Si, C Yang, Q Yao, J Zhang, J Zhou, Y Yang","Findings of the Association for Computational Linguistics: EACL 2023, 1514-1525",2023,
200,UniKD: Universal Knowledge Distillation for Mimicking Homogeneous or Heterogeneous Object Detectors,"S Lao, G Song, B Liu, Y Liu, Y Yang",Proceedings of the IEEE/CVF International Conference on Computer Vision …,2023,
200,Rethinking Identity in Knowledge Graph Embedding,"J Li, J Sun, Y Yang",,2022,
200,Modelling Latent Dynamics of StyleGAN using Neural ODEs,"W Xia, Y Yang, JH Xue",arXiv preprint arXiv:2208.11197,2022,
200,A Novel 2D Contactless Fingerprint Matching Method,"L Shi, S Lan, H Gui, Y Yang, Z Guo","Neurocomputing 500, 547-555",2022,
200,Dual Contrastive Learning for Unsupervised Knowledge Selection,"X Cao, L Wang, Y Yang",The 34th International Conference on Software Engineering & Knowledge …,2022,
200,A Novel Linguistic-Aware Memory Structure for Enhancing the Response Generation,"P Si, Y Wang, Y Yang","International Conference on Cognitive Computing, 35-43",2021,
200,Judging Medical Q&A Alignments in Multiple Aspects,"P Si, Q Deng, Y Wang, B Zhong, J Xu, Y Yang","Artificial Intelligence: First CAAI International Conference, CICAI 2021 …",2021,
200,Overview of the NLPCC 2021 Shared Task: AutoIE2,"W Guo, X Yang, X Bai, T Wu, W Liu, Z Zhao, Q Ju, Y Yang",Natural Language Processing and Chinese Computing: 10th CCF International …,2021,
200,DT-QDC: A Dataset for Question Comprehension in Online Test,"S Wu, Y Yang, N Yung, Z Shen, Z Lei",the 28th International Conference on Computational Linguistics (COLING …,2020,
200,Towards Multimodal Response Generation with Exemplar Augmentation and Curriculum Optimization,"Z Lei, Z Li, J Zhang, F Meng, Y Feng, Y Yang, C Niu, J Zhou",arXiv preprint arXiv:2004.12429,2020,
200,2nd Place Solution for OVIS Challenge,"J Sun, C Wei, Y Wang, Y Tang, Y Yang",,,
200,1st Place Solution for YouTubeVIS Long Video Challenge,"C Wei, J Sun, Y Wang, Y Tang, Y Yang",,,
201,Automatic Generation of Programming Exercises and Code Explanations Using Large Language Models,"S Sarsa, P Denny, A Hellas, J Leinonen",Proceedings of the 2022 ACM Conference on International Computing Education …,2022,224
201,Experiences from using code explanations generated by large language models in a web software development e-book,"S MacNeil, A Tran, A Hellas, J Kim, S Sarsa, P Denny, S Bernstein, ...",Proceedings of the 54th ACM Technical Symposium on Computer Science …,2023,105
201,Using large language models to enhance programming error messages,"J Leinonen, A Hellas, S Sarsa, B Reeves, P Denny, J Prather, BA Becker",Proceedings of the 54th ACM Technical Symposium on Computer Science …,2023,96
201,Comparing code explanations created by students and large language models,"J Leinonen, P Denny, S MacNeil, S Sarsa, S Bernstein, J Kim, A Tran, ...",Proceedings of the 2023 Conference on Innovation and Technology in Computer …,2023,81
201,Computing education in the era of generative AI,"P Denny, J Prather, BA Becker, J Finnie-Ansley, A Hellas, J Leinonen, ...","Communications of the ACM 67 (2), 56-67",2024,47
201,Exploring the responses of large language models to beginner programmers’ help requests,"A Hellas, J Leinonen, S Sarsa, C Koutcheme, L Kujanpää, J Sorva",Proceedings of the 2023 ACM Conference on International Computing Education …,2023,45
201,Evaluating the performance of code generation models for solving Parsons problems with small prompt variations,"B Reeves, S Sarsa, J Prather, P Denny, BA Becker, A Hellas, B Kimmel, ...",Proceedings of the 2023 Conference on Innovation and Technology in Computer …,2023,29
201,Automatically generating cs learning materials with large language models,"S MacNeil, A Tran, J Leinonen, P Denny, J Kim, A Hellas, S Bernstein, ...",arXiv preprint arXiv:2212.05113,2022,29
201,Robosourcing Educational Resources--Leveraging Large Language Models for Learnersourcing,"P Denny, S Sarsa, A Hellas, J Leinonen",arXiv preprint arXiv:2211.04715,2022,23
201,Towards giving timely formative feedback and hints to novice programmers,"J Jeuring, H Keuning, S Marwan, D Bouvier, C Izu, N Kiesler, T Lehtinen, ...",Proceedings of the 2022 Working Group Reports on Innovation and Technology …,2022,21
201,The Implications of Large Language Models for CS Teachers and Students.,"S MacNeil, J Kim, J Leinonen, P Denny, S Bernstein, BA Becker, ...","SIGCSE (2), 1255",2023,17
201,Empirical evaluation of deep learning models for knowledge tracing: Of hyperparameters and metrics on performance and replicability,"S Sarsa, J Leinonen, A Hellas",arXiv preprint arXiv:2112.15072,2021,13
201,Can We Trust AI-Generated Educational Content? Comparative Analysis of Human and AI-Generated Learning Resources,"P Denny, H Khosravi, A Hellas, J Leinonen, S Sarsa",arXiv preprint arXiv:2306.10509,2023,12
201,Publishing and using legislation and case law as linked open data on the semantic web,"E Hyvönen, M Tamper, E Ikkala, S Sarsa, A Oksanen, J Tuominen, ...","European Semantic Web Conference, 110-114",2020,11
201,Methodological considerations for predicting at-risk students,"C Koutcheme, S Sarsa, A Hellas, L Haaranen, J Leinonen","Proceedings of the 24th Australasian Computing Education Conference, 105-113",2022,9
201,Searching Case Law Judgments by Using Other Judgments as a Query,"S Sarsa, E Hyvönen","Artificial Intelligence and Natural Language: 9th Conference, AINL 2020 …",2020,9
201,LawSampo: A semantic portal on a linked open data service for finnish legislation and case law,"E Hyvönen, M Tamper, A Oksanen, E Ikkala, S Sarsa, J Tuominen, ...","The Semantic Web: ESWC, 110-4",2020,9
201,"Steps learners take when solving programming tasks, and how learning environments (should) respond to them","J Jeuring, H Keuning, S Marwan, D Bouvier, C Izu, N Kiesler, T Lehtinen, ...",Proceedings of the 27th ACM Conference on on Innovation and Technology in …,2022,8
201,Information retrieval with finnish case law embeddings,S Sarsa,"University of Helsinki, Department of Computer Science",2019,6
201,Decoding Logic Errors: A Comparative Study on Bug Detection by Students and Large Language Models,"S MacNeil, P Denny, A Tran, J Leinonen, S Bernstein, A Hellas, S Sarsa, ...","Proceedings of the 26th Australasian Computing Education Conference, 11-18",2024,5
201,Automated Program Repair Using Generative Models for Code Infilling,"C Koutcheme, S Sarsa, J Leinonen, A Hellas, P Denny","International Conference on Artificial Intelligence in Education, 798-803",2023,5
201,Who Continues in a Series of Lifelong Learning Courses?,"S Sarsa, A Hellas, J Leinonen",Proceedings of the 27th ACM Conference on on Innovation and Technology in …,2022,4
201,Solving Proof Block Problems Using Large Language Models,"S Poulsen, S Sarsa, J Prather, J Leinonen, BA Becker, A Hellas, P Denny, ...",Proceedings of the SIGCSE,2024,1
